PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,PM2.5
45.4202378071669,75.31831529095099,24.412251467549783,4.369886892776044,90.07942295970298,28.941259781447528,83.7469497877404,1.1046155387720131,30.958242480820964
122.75793503110572,83.02749635365335,75.12694256345397,3.852500805292047,122.76052610199808,22.791950704048674,34.718428752962424,7.546764417688743,98.15548707317477
53.34866396899827,41.51821552962267,65.68047812924002,9.159101251920502,116.42253017062227,26.44435608184066,29.416234242385784,6.163502130838969,51.79406522387805
70.15575136070655,102.53256202679746,78.70180931457938,2.586575748729173,31.545986657128317,15.239415576889886,92.26099606057457,4.89967938712747,70.88375180995456
59.36776405824498,113.9235682335285,21.513996277082704,8.457702020332816,30.89492576380635,18.87796088309848,28.103341953230533,6.713290032042432,178.21590667533482
52.91080037638708,106.7583385350405,77.60816699104018,4.8918036678431,47.54441148428786,29.914734245581755,55.88683025803919,1.1014006760908497,126.3334223173086
168.62797128092006,89.99270223302784,35.06747571353307,5.189544881257471,60.55046168774521,38.959081708911995,63.91727965949764,4.076291582998433,171.32671339799023
71.42736217896027,36.90843816836971,28.453984829786616,3.153835986745892,67.18378139718757,11.512503208066276,60.60308156805787,5.225698451462476,34.23461435562965
186.8822807356009,37.38584484214765,4.977612630578906,5.773117786128255,105.15761035666834,36.71152962565798,26.45241177747074,6.714896795887169,74.96371072153677
194.58677456213437,115.78643685129435,5.168455370908607,3.3195908431344923,17.935260503216956,27.306436039336255,24.277018550271453,6.376021700369508,104.30440655800022
122.82688458867752,6.182717032604583,55.66888921978572,0.48876720099235793,14.854178591649294,26.91758700266871,27.911257059577675,2.5780193728504974,23.048870521085462
45.74020207983075,87.34574692284662,37.176390560288205,2.792786192909125,64.86747881214725,25.00835605623281,63.919076290445936,7.556601271694032,10.711865416752836
87.41868380832463,86.21830869385515,18.89520845685235,0.16315252972524774,107.60291689931726,12.081822577125502,60.825866572574085,1.4325938107315277,123.97383674547598
163.5918074026785,76.60929720922671,49.50365419969338,9.78571239186288,37.08094801390756,12.69630555208482,37.53055940275582,7.063502139658641,119.109317856244
86.13033116547268,118.86251729998956,20.975791341758782,9.6608973772155,99.81062737587524,28.02736016977258,67.83306063841937,7.782051872034639,79.834097699934
35.663099294501976,40.8661351128284,46.632908593209386,4.01203744497582,46.37593931164192,20.22875714306675,81.50506265417371,1.8286514241696916,93.23949292544555
120.22128396707383,44.09676433622354,29.377491011632536,7.310871457962495,134.0520552338923,37.51804199733042,23.118421988494532,5.9154954815283896,80.62531010065523
172.12175326928627,14.078031338853888,66.0606259023337,3.5234803742632077,135.3965921973263,22.19771612078417,57.35974576610318,0.8021413908349885,14.080857623631106
163.26674968583043,55.92178570252981,65.83499670057557,6.743822255151163,51.620208599385705,14.298443761079232,71.69828090770177,3.540671188543662,67.01317305696861
51.52216522346358,35.02058051700753,38.71068145166971,8.073757426155193,42.19912555485367,31.44156500506108,38.92339453022653,4.372124743982555,40.10398341753927
141.097630594244,44.489470750429085,28.714709637466232,9.472886822453184,67.58255608927237,18.800602643230295,43.082817896986185,4.854839194322255,26.732112147232687
59.69076741841648,100.97575587939718,29.64222392816847,4.062101530911753,43.67442192522082,25.764109220676794,66.02284272420378,7.519529361864196,172.64247376118948
59.277356219391,112.58071905566202,64.65144752778922,7.854650031264872,104.13373806083851,30.9349835651551,87.34514700828026,5.54188015470646,111.89115325716816
177.33291919493334,26.359303280596347,26.92617914101135,2.7326916612579764,125.64905583675997,37.00792333606211,80.74433152271746,4.109584634144277,133.87156832022245
64.94041149324143,47.83852712864857,17.515690522840835,9.904289807557118,104.23289832757038,33.76573584405028,63.73476643246876,6.5725627719941695,63.61183635523997
67.38452237324202,111.79251464327032,7.69037900814924,0.3551190277670764,125.40906261490892,30.290832036181722,74.7666288317937,7.628996157158067,76.83501201398258
20.11761033703392,12.107972979260602,37.868756549868266,6.074935184361097,65.57890270904637,30.388995471854308,47.361685265584896,0.6654961151171813,50.27707896244299
176.72042614259317,15.62146073280853,39.088435814667505,6.629109218348138,31.88437589924052,38.3777393209626,68.07241460740683,7.86890954192029,26.484164064122208
162.66706637764426,23.720963758716376,67.43178812182967,6.9116510150338755,113.3131326356629,18.874722924896083,54.96361933456677,1.1459910429776026,40.43537836506924
132.91920831632206,73.4494759245906,18.477857019239053,1.2918370300119812,60.466430719817545,10.033362825885622,34.24521023431707,6.60790084451571,145.5773877004026
