PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,PM2.5
127.87387166114996,27.84263559411495,20.747858378637545,1.326075664387593,10.846586045756979,21.809065608323262,53.68088856011569,2.783678182655228,143.1952554399445
112.46741393875487,95.08953029952141,6.79576132930861,0.7983028121702699,77.7404306410036,24.20306978125064,63.320981047785025,7.872101596660256,11.787248172081092
71.8732146727153,109.56405986025413,53.38855366904149,9.103352086490178,27.254644138557204,35.636421796065406,62.81802903141086,5.320830601099459,139.52128204417227
21.163584402147897,47.57670135372632,48.03394324239294,1.9822747865551864,53.07507252691279,20.200131581796764,44.932001913077386,5.882571183451247,161.86176394398086
109.32305994214651,91.3970763029832,33.79650666542691,8.230376530141072,139.64833837455717,36.08949054436514,43.66498854973516,7.824632279862569,83.58278657971928
71.41267794120375,108.15445827690728,34.35318647657357,5.491845623960645,32.63723745835816,12.644032929300746,27.99677142024484,3.3290133684322902,101.0422204266257
152.22949412789632,102.30428421097663,63.020049762668066,0.8707795441268191,145.21652476056656,33.303953116258924,47.509874048470124,6.5138012633960445,91.08717674500114
24.31032774868703,26.02353968201098,16.461298567872277,9.558937095236868,38.811212778519035,35.42642899164209,27.46210016547235,3.7589822247837152,76.1654651659846
125.26900603504235,114.97356637403655,65.80001219664629,2.5449155532197363,113.81925518535614,15.454529585120163,77.49469585340387,7.021502538612348,160.86217101296126
189.46536275109176,48.317790649388186,52.25102199770643,8.610488918990804,86.53481708562364,22.91039597116601,92.47057233111394,1.8549315598347738,161.9686968138984
51.393668080069915,44.01267603499118,34.098612128582424,1.7712190572671855,133.8270218635463,14.964993239909669,92.75558425000301,7.607646327982097,67.08878198906086
104.89690833510717,12.17960263694474,37.18426071012562,8.554034533204343,87.55905577043833,31.19812386982653,84.88033245315454,2.1407878130815976,114.56185818249865
36.455958527084874,60.909970222061546,21.275129367701567,0.23096524776241045,84.83829068188321,26.060433041849702,65.05941120047143,2.9466538023569866,167.5742855647969
132.62274420704347,17.536565798706803,60.41703228306101,5.166626520037859,37.36412005157598,29.059700401249632,72.56492729329099,6.171441755800854,173.54994482002976
119.09570250732061,33.58207940665399,41.51710464211615,7.717481536273413,33.27211068723222,15.894609008686334,41.39043520103105,3.45316356174055,96.52303687174808
93.32579435830982,41.448401503237356,26.347508877237644,9.354475623178555,138.30848115617198,16.352375861572586,67.30778151294655,5.06158532574835,86.98021689833556
113.84786386527341,98.01502720154366,48.08795914511507,9.101101148444222,55.897347839004766,11.24491976529719,54.17371620799081,3.8343012580207136,57.37803370784938
181.38343852442182,105.6811947955281,79.66302171205452,8.214286208521685,62.09151569480543,19.66202605587189,56.151300483269935,6.067774528173364,173.0082184423697
55.33297441599207,39.78362650806901,35.38572009286775,8.893094361646911,116.37531217997437,26.79233984001025,76.83324202813685,2.2124843927645816,34.27843176038745
24.061612106962503,103.75028394312599,73.73462066151095,2.0722748897870575,57.43528753919303,35.738047419919866,41.14387666979387,0.9384349042765776,108.57102792811325
175.09967924583816,103.58155779752597,28.256330354040724,2.913424527546115,143.2887425294604,30.00782342376042,43.85297087708899,2.7494704810479966,58.033545478168605
123.88107482982316,92.93485929426045,5.323883847073885,2.9607883967184794,113.30988765983204,23.06188970199254,89.34813433464775,4.0573149865132265,57.431409359125425
180.31852198313163,21.869938111745878,17.135126403105883,3.8328339169168184,93.6400939602788,38.593603431824135,24.216822113822918,1.7601503914450893,78.84465985395204
127.45014021437106,84.38712739358384,34.07691632288705,3.993874636813368,133.32532247626534,31.577356017274955,56.42257238100053,3.160979672422915,179.79479908866128
165.82899619274644,113.67776742676541,18.351159358970953,5.491097714081287,16.944827168927585,37.9049560858765,88.46006003058963,3.499872637201764,19.34427216276975
97.34120540392664,83.49215505822306,1.0179360192421876,1.6828096573277698,45.98877690648922,25.82763919816497,65.77722558636177,0.9304388276620517,108.35210909460035
154.97478763188838,43.13593764740091,73.28512148205465,6.943341971481294,75.10508679092739,17.76712824379419,60.98053056590991,4.874804361381534,24.03726686599712
184.3474640401741,62.566621504545594,67.6664734872434,1.7589087391146143,41.77699552601294,11.58480059094166,38.73081344220164,7.132575709784656,36.268541098388226
122.98213346999714,79.25837998537116,59.64108628746882,3.172053972835021,114.14672622230127,31.782545544515514,45.74566167983362,1.6380718471478932,84.72570010139277
52.54132710122832,63.71559700377791,14.257353056036262,5.083116793000925,138.68912434752153,13.639089940166023,83.90363118535197,4.9835601005113555,96.77822232889503
68.38357070543567,18.79458829906153,10.508722520588899,7.9847615590824255,69.32781679032928,19.083253848159018,61.94135988263436,5.485544036831347,53.99470942196908
55.75602384153304,40.887365134982375,6.340775208318269,7.4207454090634,57.89856401566529,25.97412723651692,58.60566453175849,3.6450101031446627,63.797712248650754
64.43426496723193,97.27554351366774,58.19830591306078,6.4907901284641705,144.6171024992593,26.93249763339243,27.46847851550217,5.758231905232025,24.78439344350862
75.15478088318655,104.06307530098451,74.37582889434294,1.6421552797436847,72.27934059585571,28.01749590961408,21.202111734134235,3.58048657618259,61.54736325352259
